index,timestamp
650,880572658
651,892333865
652,884238887
653,880563471
654,880124306
655,891448850
656,876252497
657,886123530
658,875506839
659,881108147
660,884923372
661,879876702
662,877135677
663,882164406
664,875654798
665,878963418
666,878955115
667,876175582
668,881105561
669,884922831
670,878945579
671,875072583
672,880129731
673,878844423
674,890116254
675,889127921
676,888105940
677,891383866
678,879434819
679,875635723
680,878887983
681,884365485
682,879362183
683,874792547
684,878183043
685,880035887
686,878192311
687,889751711
688,887741461
689,879525778
690,878183512
691,878962623
692,884129542
693,892336358
694,880606243
695,891384789
696,883108324
697,891298336
698,891732335
699,892864663
700,888550774
701,886892127
702,888065432
703,877531406
704,888284313
705,878887227
706,892078890
707,891548959
708,879456204
709,876514002
710,891722678
711,878945840
712,891352010
713,875744501
714,877717956
715,889402298
716,880474293
717,875640800
718,889179032
719,892679308
720,884534968
721,891227851
722,891702486
723,887738760
724,874787441
725,881368302
726,879270511
727,880838306
728,879790874
729,886013700
730,878962623
731,879518319
732,891299387
733,879518279
734,884112800
735,888705966
736,880557539
737,880134532
738,888906070
739,878768882
740,874786488
741,882397833
742,889069782
743,880308256
744,893264466
745,878183684
746,891458193
747,878970681
748,887855087
749,878962675
750,892838865
751,884029430
752,882142057
753,891628883
754,881108548
755,884753202
756,874835165
757,875742822
758,879792220
759,892334680
760,882820803
761,890116575
762,880133116
763,888185947
764,888550130
765,884287927
766,880915258
767,884584426
768,889655162
769,888803537
770,884752562
771,891383319
772,879023663
773,878347915
774,875385198
775,891351624
776,888068651
777,879374969
778,881106072
779,882827834
780,879454782
781,884732407
782,892243079
783,892911290
784,891409564
785,878141681
786,891382121
787,878962349
788,879517062
789,888082495
790,879454977
791,875246662
792,883601089
793,877124871
794,892079237
795,891351653
796,879875774
797,877835102
798,883613334
799,876504442
800,879521474
801,891722933
802,892738277
803,879879720
804,880484286
805,878962675
806,880928519
807,891384357
808,878962997
809,877531537
810,892242403
811,884365357
812,875640679
813,874951798
814,880602264
815,878962919
816,879216529
817,880916070
818,878348289
819,880606043
820,878542441
821,876954456
822,889502756
823,891723883
824,877533058
825,889181247
826,880245145
827,886472369
828,879376483
829,882826982
830,879522819
831,875745160
832,875072674
833,874786366
834,880135069
835,881681663
836,891170745
837,886323937
838,879439078
839,889739212
840,891560753
841,891353011
842,888204997
843,882027109
844,877888944
845,874951382
846,884304328
847,879549996
848,891353543
849,875076827
850,877557028
851,879196354
852,877720733
853,888206809
854,884365075
855,881105516
856,883955224
857,891271545
858,889655619
859,892836309
860,885329671
861,879468547
862,886474396
863,883217030
864,888442275
865,891383912
866,883601713
867,875297433
868,875807004
869,878183565
870,875239383
871,881108873
872,875801778
873,886472466
874,880563641
875,880485726
876,880601905
877,883600406
878,882157285
879,882164727
880,888801316
881,888465201
882,874951695
883,891680028
884,880129628
885,885852817
886,886989501
887,876955868
888,876974133
889,880307940
890,883268278
891,879459859
892,879968029
893,886323525
894,889912691
895,877532470
896,888465209
897,882165103
898,875245462
899,879013617
900,891042938
901,891905896
902,884114471
903,878746685
904,887854726
905,879669401
906,888104122
907,878963275
908,880578814
909,879455021
910,878955973
911,878184290
912,891550649
913,891435704
914,877488366
915,886432989
916,880314383
917,876974198
918,876513830
919,876858346
920,878019342
921,888082468
922,875636493
923,885678724
924,888552084
925,881104148
926,880037203
927,882813248
928,880307072
929,886443708
930,891351772
931,879876813
932,875334340
933,878542201
934,892079538
935,878184113
936,875322758
937,891354639
938,878769410
939,891170824
940,881251863
941,892683275
942,876311344
943,891353357
944,882164644
945,883889102
946,875296891
947,887738151
948,877722736
949,877128388
950,880434940
951,875271896
952,886372527
953,883450643
954,878347818
955,885272654
956,891015319
957,877019411
958,891409070
959,874951695
960,875298314
961,889181015
962,883526288
963,875239125
964,879467361
965,879023607
966,888625754
967,888465739
968,885870665
969,889178833
970,891409839
971,891700426
972,874965739
973,888103729
974,879543831
975,883327734
976,884204501
977,889178887
978,883601277
979,876374419
980,882995615
981,886988574
982,889908462
983,885678436
984,882398763
985,884112201
986,882397068
987,891544465
988,884197264
989,878182589
990,875314144
991,889070109
992,879828720
993,889178762
994,882141727
995,879527421
996,883108476
997,880572950
998,880484523
999,888204466
1000,891014373
1001,884151344
1002,879375169
1003,884207833
1004,879217509
1005,886514261
1006,891383241
1007,880396702
1008,891375260
1009,879297965
1010,875154718
1011,884364502
1012,883295500
1013,876251160
1014,891456350
1015,877532965
1016,891354217
1017,892679439
1018,887730676
1019,889180446
1020,884403531
1021,875239691
1022,879572284
1023,891723706
1024,883452307
1025,880314031
1026,879858003
1027,875086354
1028,892836623
1029,884068521
1030,884963365
1031,882076146
1032,880149074
1033,880605665
1034,875154535
1035,879443288
1036,884206513
1037,880608037
1038,891371676
1039,879542688
1040,890286933
1041,875323003
1042,885849419
1043,879283385
1044,877819265
1045,892335042
1046,885852301
1047,888904653
1048,884111312
1049,884050661
1050,882140354
1051,877125350
1052,888552084
1053,891016220
1054,888104191
1055,875074329
1056,874786419
1057,882182634
1058,880037418
1059,887665549
1060,878963086
1061,880581344
1062,876198301
1063,883526268
1064,890881557
1065,883512658
1066,883698495
1067,880484370
1068,886047442
1069,891628501
1070,885328991
1071,881452685
1072,891388286
1073,879374640
1074,875086920
1075,883452711
1076,888907527
1077,875991047
1078,879520813
1079,880578711
1080,879297442
1081,874954260
1082,878961749
1083,879633745
1084,891904300
1085,887737647
1086,889126943
1087,875239018
1088,879877008
1089,878091682
1090,879362124
1091,891719774
1092,891699426
1093,891438351
1094,875721432
1095,875086534
1096,877107640
1097,875272833
1098,891351685
1099,874792907
1100,880307751
1101,888803537
1102,881371140
1103,879371909
1104,888065577
1105,875742647
1106,877822854
1107,891015049
1108,877532173
1109,875296435
1110,889174904
1111,879373821
1112,886475980
1113,880308690
1114,875747319
1115,877719333
1116,875239914
1117,891383866
1118,879452769
1119,881106711
1120,879484981
1121,878944679
1122,888442436
1123,885873006
1124,889908539
1125,888907527
1126,884534968
1127,880130764
1128,889070011
1129,884127082
1130,884140751
1131,884196640
1132,892133739
1133,881251728
1134,882145465
1135,880036747
1136,882152471
1137,879967225
1138,879524564
1139,891351287
1140,877533224
1141,875537441
1142,887736743
1143,891625949
1144,878768741
1145,887739257
1146,888203658
1147,889739539
1148,885557506
1149,881198966
1150,874950889
1151,890595313
1152,878104594
1153,884208173
1154,881197771
1155,887730589
1156,878962392
1157,880134296
1158,888407741
1159,884050309
1160,883782854
1161,891549841
1162,874954497
1163,877934828
1164,877877649
1165,888904353
1166,882079446
1167,875072125
1168,889401906
1169,884402860
1170,874833827
1171,891353892
1172,877661496
1173,883602212
1174,879727153
1175,891543241
1176,889909691
1177,879543487
1178,879524216
1179,879196231
1180,885853415
1181,883601365
1182,892433660
1183,891029877
1184,878888025
1185,879793715
1186,880396494
1187,883601425
1188,874951054
1189,878962278
1190,879791948
1191,888180227
1192,878183285
1193,875028123
1194,879542460
1195,877888346
1196,882397502
1197,878340824
1198,879483510
1199,877717833
1200,876954927
1201,884535433
1202,879454309
1203,879024043
1204,875743978
1205,874833668
1206,892335372
1207,889178798
1208,879455166
1209,891723807
1210,882848925
1211,891550684
1212,878770027
1213,888396967
1214,891700925
1215,892151366
1216,882826306
1217,877123315
1218,877888613
1219,876451911
1220,876785704
1221,887736696
1222,883524320
1223,875073648
1224,875385007
1225,884921794
1226,892078567
1227,879522917
1228,885873423
1229,879270769
1230,891698613
1231,879793022
1232,879138235
1233,891550067
1234,885680374
1235,880308690
1236,877984546
1237,886513729
1238,882164231
1239,888204349
1240,891171174
1241,880607489
1242,878091818
1243,883956468
1244,890595636
1245,881108815
1246,884239744
1247,879270327
1248,891206450
1249,883816184
1250,892004275
1251,884967253
1252,880915942
1253,888069513
1254,879467959
1255,879525987
1256,886047292
1257,889237269
1258,892683895
1259,878341343
1260,891033697
1261,882821942
1262,885870231
1263,876251944
1264,880124648
1265,879543418
1266,885412840
1267,879521856
1268,880134261
1269,892679067
1270,879791816
1271,878962240
1272,891543227
1273,875656164
1274,875073128
1275,884305353
1276,880606385
1277,891732393
1278,884183406
1279,886472400
1280,880485197
1281,877722736
1282,879524199
1283,878963305
1284,875272195
1285,884128499
1286,884535840
1287,875239658
1288,891699296
1289,879524368
1290,886988449
1291,886323068
1292,884584338
1293,878346997
1294,879023571
1295,891544414
1296,880610814
1297,888465347
1298,891699491
1299,878873388
1300,888179833
1301,880484587
1302,892679374
1303,891725332
1304,888284710
1305,890881294
1306,876513785
1307,880913705
1308,880307140
1309,875309344
1310,881060155
1311,875306910
1312,875635807
1313,884992603
1314,884197330
1315,880130515
1316,882139901
1317,879875734
1318,877889186
1319,878961227
1320,874785843
1321,891628630
1322,892079190
1323,877880041
1324,883601324
1325,881432488
1326,880475245
1327,891271697
1328,886122031
1329,892002352
1330,888104805
1331,879024279
1332,889740286
1333,875635748
1334,874787526
1335,879375588
1336,889178689
1337,888905520
1338,875216932
1339,886123596
1340,883108797
1341,875322875
1342,875314334
1343,889237247
1344,877136564
1345,877636556
1346,891548802
1347,888469392
1348,889180338
1349,876862078
1350,875538028
1351,879544629
1352,880935294
1353,878347392
1354,887736454
1355,889402340
1356,877878414
1357,881961671
1358,886324276
1359,880131236
1360,884713755
1361,880564570
1362,876079113
1363,875660468
1364,880563619
1365,879455730
1366,884304812
1367,879466771
1368,880148782
1369,879551380
1370,875655961
1371,884752924
1372,880606533
1373,880130481
1374,883681561
1375,891409070
1376,879035347
1377,879829618
1378,879518714
1379,878962392
1380,879544145
1381,875310606
1382,874965970
1383,880130640
1384,882659211
1385,879875940
1386,880131088
1387,878955139
1388,879454532
1389,879969349
1390,874871766
1391,885852337
1392,889225463
1393,877878772
1394,885848559
1395,875635225
1396,878944406
1397,884065035
1398,884366187
1399,879524368
1400,883782509
1401,884112801
1402,885679157
1403,891903067
1404,888206254
1405,889907971
1406,878183336
1407,892432062
1408,888205188
1409,888442275
1410,884126061
1411,877128156
1412,891352659
1413,891390014
1414,875743735
1415,891456797
1416,879483802
1417,887736232
1418,892826760
1419,891712535
1420,887737483
1421,892334976
1422,884050422
1423,880125887
1424,884921380
1425,889737376
1426,879454235
1427,889179808
1428,888205921
1429,882151690
1430,880245145
1431,880434919
1432,881515296
1433,888105823
1434,891374982
1435,887730676
1436,891721642
1437,886304229
1438,892836422
1439,879217349
1440,878542738
1441,875028853
1442,877819532
1443,891299949
1444,889242704
1445,891388600
1446,879452866
1447,879542535
1448,879303974
1449,883601089
1450,878963122
1451,875310233
1452,879467936
1453,889908716
1454,879436104
1455,891014870
1456,877887002
1457,882397503
1458,875981421
1459,884305296
1460,891436633
1461,879371909
1462,891702544
1463,891170191
1464,891904637
1465,891721851
1466,875459046
1467,884366112
1468,879434330
1469,882995132
1470,886373565
1471,889908497
1472,879543457
1473,891383319
1474,891905936
1475,888466002
1476,881451199
1477,878962774
1478,880915674
1479,874786807
1480,878886261
1481,884068075
1482,875720691
1483,887737130
1484,883326028
1485,876955711
1486,879989134
1487,875813197
1488,876534214
1489,888905377
1490,884128788
1491,881514726
1492,892679088
1493,876452606
1494,879516986
1495,875747368
1496,879517943
1497,888465554
1498,888185677
1499,891446904
1500,876861799
1501,879376773
1502,875334361
1503,880473993
1504,881012356
1505,888082277
1506,888398257
1507,879543697
1508,879217558
1509,879454977
1510,876452524
1511,889908694
1512,890595636
1513,881061164
1514,880036824
1515,885848343
1516,891721142
1517,884921918
1518,881171982
1519,886047176
1520,882141727
1521,883244737
1522,880496892
1523,879197329
1524,885594015
1525,879524849
1526,889909962
1527,884365747
1528,889214268
1529,880134296
1530,888602742
1531,880037702
1532,891299697
1533,891722678
1534,891825292
1535,881014550
1536,880850073
1537,875273021
1538,880864462
1539,876435435
1540,889126972
1541,892668197
1542,879525002
1543,883277645
1544,892318158
1545,879640585
1546,884420059
1547,880562908
1548,878184596
1549,879949367
1550,881011217
1551,874787350
1552,884992535
1553,879543573
1554,891448664
1555,879524819
1556,879949417
1557,884968415
1558,880474716
1559,889739288
1560,881961003
1561,884287560
1562,875320302
1563,880129628
1564,887665423
1565,891383866
1566,892335707
1567,879877681
1568,891371676
1569,878746946
1570,891171357
1571,884065854
1572,883498790
1573,881061370
1574,875652981
1575,892513864
1576,889402160
1577,883696824
1578,889908903
1579,883327087
1580,875653016
1581,883956122
1582,878184514
1583,891409422
1584,875907618
1585,877821796
1586,884113635
1587,884140382
1588,889127633
1589,885849052
1590,891544414
1591,888625422
1592,891383561
1593,879821349
1594,879434132
1595,883216958
1596,876956360
1597,883601355
1598,883602762
1599,877136243
1600,875509787
1601,888105743
1602,886282959
1603,883748418
1604,880134477
1605,875238579
1606,891383987
1607,885848519
1608,884624044
1609,882823978
1610,891382612
1611,878963086
1612,884364812
1613,878971773
1614,884140751
1615,879521531
1616,888206562
1617,876892946
1618,890131577
1619,884103732
1620,886988536
1621,883326185
1622,888177040
1623,891409982
1624,892432062
1625,879673925
1626,889326161
1627,883449530
1628,881547877
1629,880853743
1630,885853415
1631,884287865
1632,880415847
1633,877880852
1634,879521329
1635,875333873
1636,892334883
1637,886015533
1638,879877931
1639,878962550
1640,875744584
1641,888068715
1642,884197352
1643,878347569
1644,875653867
1645,879857931
1646,882141485
1647,879795512
1648,891354499
1649,876454090
1650,884495742
1651,884585437
1652,891446662
1653,881060578
1654,876311319
1655,879572960
1656,881105972
1657,875271397
1658,889909640
1659,888067031
1660,882142141
1661,891014029
1662,883717913
1663,887736925
1664,877343121
1665,875801778
1666,875217096
1667,879525673
1668,879571752
1669,888068143
1670,890588925
1671,875384793
1672,888211794
1673,888465166
1674,884140307
1675,888640356
1676,874774956
1677,879485318
1678,885679998
1679,876503995
1680,875654590
1681,879035387
1682,889236983
1683,891723186
1684,888206254
1685,885941454
1686,879794887
1687,883599530
1688,884365718
1689,875743979
1690,879795122
1691,891542968
1692,877719863
1693,879790906
1694,888905481
1695,879375022
1696,891725410
1697,882140425
1698,885775604
1699,888801876
1700,891181430
1701,874834481
1702,891698300
1703,881548030
1704,874868146
1705,892737191
1706,880578388
1707,886989613
1708,888204597
1709,884922801
1710,879216637
1711,875323241
1712,875654125
1713,887739863
1714,882076782
1715,892668249
1716,880134445
1717,891451754
1718,887737293
1719,883717850
1720,888082468
1721,891435526
1722,883717581
1723,879138345
1724,884111546
1725,880581629
1726,877127721
1727,889910195
1728,875074667
1729,886323237
1730,888104150
1731,888625754
1732,879524291
1733,880131026
1734,874786517
1735,884205317
1736,879880076
1737,893265291
1738,888626041
1739,875537717
1740,889490979
1741,877136535
1742,875721196
1743,891372429
1744,875743793
1745,874792794
1746,882140588
1747,891354257
1748,879967432
1749,888465972
1750,888906804
1751,882150552
1752,891385843
1753,880314089
1754,878887765
1755,891698454
1756,877822350
1757,886122577
1758,881432756
1759,883524475
1760,879114143
1761,881107178
1762,875271128
1763,893265506
1764,879790536
1765,886272547
1766,874724882
1767,889179623
1768,891699295
1769,875640189
1770,876533764
1771,884364931
1772,888803002
1773,879641209
1774,888954440
1775,885412723
1776,891271652
1777,893265046
1778,891628416
1779,884141208
1780,875073198
1781,892668130
1782,891352626
1783,892333865
1784,888203175
1785,888779458
1786,883601155
1787,876311280
1788,880582133
1789,886321799
1790,888737525
1791,879543592
1792,891550684
1793,875654929
1794,884112901
1795,891720540
1796,889069782
1797,880605071
1798,891017736
1799,878961749
1800,876452582
1801,879467985
1802,880126373
1803,875243968
1804,883611430
1805,891439243
1806,879524610
1807,889737567
1808,891384959
1809,886310197
1810,874871671
1811,879372670
1812,881251274
1813,879544099
1814,888066187
1815,879283008
1816,879467260
1817,877533381
1818,875087100
1819,889655162
1820,886474650
1821,874790773
1822,879858003
1823,883696547
1824,874795772
1825,892132943
1826,878092144
1827,884498022
1828,892335707
1829,876789180
1830,879877240
1831,877052784
1832,885853199
1833,880130470
1834,889127381
1835,891298392
1836,883589546
1837,875508783
1838,877887002
1839,883263374
1840,879794113
1841,879196847
1842,891722006
1843,888205921
1844,879543697
1845,879467413
1846,885848863
1847,891446756
1848,877019882
1849,891550295
1850,887736206
1851,883526268
1852,886515210
1853,889655044
1854,874790855
1855,888469332
1856,887737084
1857,879544276
1858,888082187
1859,884183833
1860,878347420
1861,879821158
1862,891435357
1863,891446246
1864,881107949
1865,888906045
1866,884922341
1867,877137015
1868,875906853
1869,879572668
1870,883325944
1871,881515457
1872,885844698
1873,875653769
1874,886473672
1875,884365201
1876,891299752
1877,884140927
1878,875296461
1879,879024043
1880,883417810
1881,889069741
1882,890454045
1883,886047026
1884,879544340
1885,876534751
1886,879373568
1887,880037164
1888,877935377
1889,891037276
1890,888067307
1891,891299387
1892,886960055
1893,875657681
1894,879572403
1895,879961283
1896,881251793
1897,878191574
1898,882164999
1899,874792520
1900,891732150
1901,884365781
1902,878962086
1903,880434755
1904,893097024
1905,891016583
1906,884364812
1907,886272486
1908,879035897
1909,888206605
1910,884112029
1911,884304553
1912,879641093
1913,884583549
1914,891905568
1915,891350845
1916,886443471
1917,876770222
1918,880416331
1919,891905324
1920,879876074
1921,881013563
1922,888907702
1923,874868097
1924,886476165
1925,888065744
1926,878184422
1927,891171413
1928,875742341
1929,888204430
1930,880130736
1931,879528520
1932,877878184
1933,882820869
1934,885941156
1935,875239125
1936,879821267
1937,874785889
1938,879794599
1939,879438607
1940,891560366
1941,881453040
1942,891352749
1943,882823530
1944,883452874
1945,891721378
1946,886122644
1947,889179808
1948,891385190
1949,890454351
1950,891033606
1951,884992690
1952,888104684
1953,883782403
1954,888104487
1955,880838306
1956,882076211
1957,888398516
1958,877819265
1959,875801695
1960,880415766
1961,880149328
1962,878970926
1963,877532094
1964,884127370
1965,875636631
1966,876767822
1967,883602422
1968,880135118
1969,875239975
1970,878089786
1971,883697617
1972,884304288
1973,874785809
1974,882079423
1975,877122816
1976,877935135
1977,891550005
1978,875640448
1979,881432524
1980,889401816
1981,874792574
1982,878870226
1983,877534701
1984,888549563
1985,878747017
1986,874951245
1987,876251922
1988,881059920
1989,878542300
1990,893265971
1991,888068289
1992,884365853
1993,882157227
1994,879969329
1995,879524491
1996,884535446
1997,879198800
1998,878955533
1999,880434278
2000,887736881
2001,891448386
2002,884207325
2003,878771124
2004,886323303
2005,892257897
2006,891410039
2007,888333194
2008,884363803
2009,879521397
2010,880130618
2011,881014417
2012,883698324
2013,889178798
2014,875743630
2015,883576644
2016,884140579
2017,883681561
2018,876955633
2019,880989744
2020,880485352
2021,875654888
2022,884496671
2023,879872671
2024,878971939
2025,888550060
2026,875636587
2027,877719157
2028,877126241
2029,882823978
2030,889816026
2031,877128327
2032,876955087
2033,891448497
2034,888905840
2035,891449880
2036,880935504
2037,874951657
2038,879467328
2039,882139686
2040,877888168
2041,879542353
2042,880485159
2043,884112427
2044,888956137
2045,876956232
2046,882165135
2047,887401701
2048,879466491
2049,891698174
2050,879524974
2051,879371909
2052,893264270
2053,884733695
2054,885679114
2055,875086561
2056,888904327
2057,878962168
2058,888179980
2059,883868647
2060,879962570
2061,891628252
2062,891549713
2063,879879739
2064,891724950
2065,888908066
2066,877136842
2067,878970578
2068,884141015
2069,877890611
2070,885847956
2071,877886413
2072,880130155
2073,876198457
2074,891015144
2075,874950931
2076,891435107
2077,886016680
2078,892079617
2079,884196765
2080,876954995
2081,887736393
2082,884112245
2083,879198045
2084,889907426
2085,888465739
2086,876198328
2087,883524428
2088,874792574
2089,875314370
2090,880235229
2091,874951054
2092,877724845
2093,885594040
2094,874805927
2095,881956917
2096,882821044
2097,874833746
2098,892132171
2099,878962996
2100,875409827
2101,887740367
2102,879876812
2103,884238939
2104,874951617
2105,888205463
2106,883576476
2107,882826944
2108,879023693
2109,878192555
2110,877892110
2111,886987354
2112,880578186
2113,886890296
2114,878973597
2115,878961780
2116,884386260
2117,879440429
2118,877016735
2119,885872684
2120,883327441
2121,880605294
2122,874786686
2123,891382240
2124,891227979
2125,883876961
2126,883981700
2127,889242142
2128,878739393
2129,879013684
2130,881198014
2131,875379211
2132,886190476
2133,880485633
2134,889501514
2135,891353477
2136,875154718
2137,878346709
2138,874868146
2139,891902745
