index,timestamp
90387,879456490
90388,885714858
90389,891695570
90390,891694372
90391,891500150
90392,885155459
90393,878692344
90394,892949244
90395,891209159
90396,885598932
90397,879735843
90398,884133938
90399,879639969
90400,874938563
90401,888193336
90402,880845949
90403,882608572
90404,876244991
90405,889289191
90406,880175157
90407,887523664
90408,884121379
90409,880867803
90410,888192202
90411,882426673
90412,887426864
90413,879539965
90414,881259495
90415,891694182
90416,878963418
90417,891035999
90418,881976289
90419,876350583
90420,886030682
90421,888882179
90422,876319062
90423,891717356
90424,874873795
90425,885921471
90426,891723351
90427,882163677
90428,885549506
90429,884314881
90430,874830305
90431,879544295
90432,883949508
90433,876860514
90434,878849857
90435,879825383
90436,875324654
90437,882669826
90438,876550778
90439,875731816
90440,892836574
90441,891389282
90442,876033897
90443,879449573
90444,889333274
90445,884132266
90446,880388173
90447,879793330
90448,885549464
90449,879848744
90450,877387219
90451,875981317
90452,889492562
90453,886273914
90454,880868144
90455,887138957
90456,891542897
90457,884461657
90458,883948457
90459,879991069
90460,891701871
90461,875288749
90462,879735710
90463,880952418
90464,885852488
90465,883774317
90466,883148867
90467,875964468
90468,886609295
90469,878181535
90470,891401851
90471,877110060
90472,889988069
90473,891033070
90474,884291810
90475,891036743
90476,881974639
90477,885810084
90478,879305312
90479,892839784
90480,879191594
90481,880261291
90482,877107961
90483,878850084
90484,879530173
90485,891190744
90486,889492562
90487,891309522
90488,882844295
90489,891044410
90490,878971690
90491,880869687
90492,877728878
90493,879460140
90494,880152426
90495,888205882
90496,875680212
90497,874853688
90498,875729668
90499,888891836
90500,892133670
90501,876538726
90502,891721078
90503,879181133
90504,891194379
90505,879990361
90506,882535049
90507,886286246
90508,876769374
90509,881377758
90510,890769632
90511,882813797
90512,880989838
90513,887740500
90514,888538573
90515,877112393
90516,886471880
90517,889070266
90518,891195444
90519,891447260
90520,880117333
90521,882474001
90522,879541080
90523,889134483
90524,875353869
90525,886993238
90526,889492258
90527,880871359
90528,874787441
90529,884637173
90530,880843949
90531,875723172
90532,888626153
90533,882814435
90534,882535693
90535,882387575
90536,883253661
90537,891199331
90538,880243712
90539,891397491
90540,879878486
90541,877636746
90542,877225547
90543,884111958
90544,879434335
90545,888333194
90546,879302614
90547,878963038
90548,880180817
90549,884637598
90550,875747047
90551,883889355
90552,888105140
90553,885059506
90554,882912385
90555,886481149
90556,880756904
90557,891694401
90558,880167411
90559,875318467
90560,877225599
90561,877974945
90562,875039416
90563,880037306
90564,874828967
90565,875351956
90566,876406576
90567,875273415
90568,891500230
90569,891037851
90570,888529153
90571,887473605
90572,880416314
90573,889491690
90574,892844079
90575,879846868
90576,891357161
90577,877129870
90578,891655570
90579,878694983
90580,874853846
90581,883789464
90582,891194089
90583,885548633
90584,886455357
90585,887841201
90586,881378928
90587,891251869
90588,886608347
90589,890727091
90590,880141716
90591,879444444
90592,891693200
90593,877154765
90594,891035307
90595,892612031
90596,879896041
90597,882385168
90598,891354424
90599,879949290
90600,878092144
90601,891961663
90602,883327472
90603,884060112
90604,876176071
90605,880604670
90606,882960461
90607,875124495
90608,881262145
90609,880869754
90610,875035800
90611,884750992
90612,882535049
90613,892840253
90614,891399903
90615,886611079
90616,889334614
90617,892434626
90618,891371116
90619,879695153
90620,875242885
90621,875103971
90622,882827433
90623,876960824
90624,883354940
90625,879364822
90626,886833099
90627,891450805
90628,892761543
90629,878848533
90630,883948804
90631,892334400
90632,888887216
90633,888906869
90634,877888391
90635,878439315
90636,883948685
90637,876070976
90638,880079117
90639,885668328
90640,886031634
90641,891457490
90642,879381158
90643,879863457
90644,881708055
90645,882063920
90646,878972524
90647,880045935
90648,882677507
90649,876031392
90650,879874629
90651,891250943
90652,884050733
90653,880472153
90654,882510379
90655,880175077
90656,886608296
90657,891200534
90658,880824823
90659,879454437
90660,885141260
90661,889988036
90662,882395638
90663,891250944
90664,880056826
90665,891988491
90666,875962201
90667,880116103
90668,879722850
90669,880602440
90670,889501392
90671,886315298
90672,880404847
90673,881704193
90674,875920245
90675,884290635
90676,876190752
90677,890026263
90678,891032742
90679,877886221
90680,881178213
90681,888906781
90682,885075243
90683,876032331
90684,883504844
90685,883789425
90686,892335990
90687,882398220
90688,886031473
90689,891031730
90690,888979123
90691,884131263
90692,892079538
90693,884326506
90694,880313447
90695,882677311
90696,889490151
90697,880485530
90698,884638025
90699,885991407
90700,880313310
90701,882398666
90702,877311109
90703,879518359
90704,882210926
90705,877107189
90706,886318186
90707,886317237
90708,882386121
90709,881977747
90710,891251331
90711,879454998
90712,875288197
90713,891887161
90714,879563506
90715,891448322
90716,884642868
90717,891710837
90718,883955247
90719,888478882
90720,883948989
90721,875483947
90722,877975392
90723,885048500
90724,879178455
90725,880844291
90726,874829743
90727,889289456
90728,880395320
90729,886841348
90730,885548670
90731,879465569
90732,879617978
90733,884487715
90734,882677997
90735,884198772
90736,892778297
90737,885155230
90738,879446638
90739,875038626
90740,880260636
90741,880485972
90742,875223923
90743,889299733
90744,887159951
90745,887745272
90746,879544021
90747,874783470
90748,884461517
90749,884921362
90750,874938689
90751,891447093
90752,891031145
90753,884112487
90754,880176926
90755,882608402
90756,883599914
90757,878738385
90758,887523224
90759,875744357
90760,890687042
90761,875801716
90762,884131950
90763,891351813
90764,888444827
90765,880175023
90766,891384959
90767,882360361
90768,891199635
90769,885019651
90770,888805836
90771,875042268
90772,880177050
90773,877109688
90774,874964496
90775,879459087
90776,876526580
90777,883948804
90778,889125775
90779,880821124
90780,880755693
90781,891040366
90782,881377972
90783,888733567
90784,876545479
90785,886833099
90786,877531864
90787,885776056
90788,879744015
90789,888479582
90790,884325826
90791,891033986
90792,875048887
90793,880332998
90794,879119497
90795,888517264
90796,879454172
90797,882677128
90798,878879190
90799,882426350
90800,883709402
90801,877387935
90802,875946262
90803,883947694
90804,883946611
90805,886452583
90806,882385464
90807,879380237
90808,878095280
90809,875727877
90810,886609330
90811,879376966
90812,878694952
90813,879788623
90814,885921451
90815,891987571
90816,891561999
90817,884131016
90818,888466614
90819,884061189
90820,885180579
90821,883712397
90822,891986664
90823,875730686
90824,879993457
90825,884133710
90826,878974783
90827,878183898
90828,884197330
90829,877547672
90830,892530966
90831,885157087
90832,875289417
90833,888557683
90834,879253795
90835,888082495
90836,886443416
90837,879109881
90838,877145312
90839,886607957
90840,890024427
90841,876538251
90842,880313270
90843,890027525
90844,884112077
90845,882962062
90846,875373945
90847,885548932
90848,885715946
90849,880921408
90850,884034800
90851,880843509
90852,875730279
90853,891309266
90854,891457342
90855,880866103
90856,883948089
90857,883426944
90858,882843237
90859,882402949
90860,891281385
90861,884239057
90862,884497715
90863,885713680
90864,889180410
90865,880122475
90866,880055309
90867,879448016
90868,880180554
90869,880167695
90870,886186568
90871,885349562
90872,887915366
90873,876859301
90874,891695193
90875,879695680
90876,882212288
90877,875980376
90878,890027247
90879,891462917
90880,888890273
90881,880260994
90882,879969535
90883,885712996
90884,875652760
90885,876956038
90886,880845522
90887,876032553
90888,888892539
90889,891387704
90890,884132968
90891,876031869
90892,880952229
90893,876033731
90894,891628708
90895,884129112
90896,892686459
90897,888522699
90898,879993376
90899,880167965
90900,875981190
90901,880410652
90902,891448095
90903,882535180
90904,887159012
90905,884472539
90906,882955663
90907,880136201
90908,879444781
90909,876789628
90910,887474473
90911,891036111
90912,882621714
90913,878693381
90914,880177050
90915,877112559
90916,883767204
90917,891200213
90918,879454753
90919,883712717
90920,885479487
90921,884992174
90922,893265428
90923,886610011
90924,879304326
90925,878759777
90926,879795269
90927,891034237
90928,880167175
90929,891354225
90930,881976377
90931,893188486
90932,891282880
90933,891331825
90934,891252412
90935,876031481
90936,875123299
90937,891185129
90938,881171982
90939,876032473
90940,875729148
90941,890024161
90942,891387992
90943,891693497
90944,887401236
90945,884113302
90946,880556527
90947,888639903
90948,875104592
90949,879899380
90950,884366307
90951,880176550
90952,884290480
90953,874854062
90954,875324997
90955,881652250
90956,881420857
90957,885114446
90958,879451841
90959,888639397
90960,886302694
90961,888466782
90962,879617574
90963,891356679
90964,875729217
90965,882064434
90966,889731040
90967,878962169
90968,883417796
90969,883789425
90970,880241219
90971,891018435
90972,891698174
90973,879446186
90974,888474986
90975,875385386
90976,879993519
90977,893119438
90978,891195437
90979,885411204
90980,889241958
90981,891498322
90982,878915765
90983,891294707
90984,884635358
90985,886286133
90986,879437727
90987,875270832
90988,891870301
90989,877131685
90990,879364744
90991,881976820
90992,881977487
90993,877125956
90994,885595735
90995,887864497
90996,885991316
90997,892958863
90998,883445540
90999,892503093
91000,881381207
91001,883614766
91002,891218192
91003,891986999
91004,880241327
91005,882157612
91006,887477336
91007,878439605
91008,889181015
91009,878697466
91010,884368643
91011,882956668
91012,886812886
91013,888889327
91014,889067507
91015,891352136
91016,892662400
91017,881379295
91018,877343121
91019,877129870
91020,891987267
91021,883711847
91022,880672727
91023,891282396
91024,876348611
91025,878341290
91026,882425630
91027,880180376
91028,879875457
91029,891250558
91030,891023086
91031,885714858
91032,881277551
91033,887864389
91034,877103834
91035,888557277
91036,892867296
91037,889502823
91038,877808174
91039,885062602
91040,880870179
91041,879797443
91042,884801316
91043,892431586
91044,882204460
91045,883539402
91046,888518937
91047,879439465
91048,880415952
91049,891193242
91050,888516979
91051,886030416
91052,886610996
91053,875320714
91054,882404642
91055,879539767
91056,886131546
91057,891354203
91058,891033343
91059,881697713
91060,876266741
91061,878694613
91062,875124648
91063,875318163
91064,891033911
91065,888558623
91066,885808824
91067,880575618
91068,880167551
91069,880843750
91070,881108246
91071,884461387
91072,891357161
91073,875483473
91074,885059569
91075,891628599
91076,893219451
91077,879443918
91078,874873745
91079,885458093
91080,880242094
91081,876103744
91082,886622131
91083,885753475
91084,883950311
91085,891193331
91086,875373888
91087,884121267
91088,883252003
91089,880152759
91090,880951740
91091,882910409
91092,879365072
91093,885548094
91094,886372265
91095,875729535
91096,877127159
91097,881977169
91098,888445150
91099,883947694
91100,886030051
91101,891192949
91102,888734012
91103,888192925
91104,879988587
91105,879545181
91106,891454681
91107,888529127
91108,879434751
91109,887041540
91110,880153740
91111,879192702
91112,880403320
91113,891452928
91114,879825578
91115,891679840
91116,888449132
91117,878878685
91118,879896756
91119,880131703
91120,885141411
91121,891033828
91122,880144194
91123,877017951
91124,879793036
91125,889737567
91126,882404572
91127,879524130
91128,891043760
91129,879283333
91130,886608423
91131,891700607
91132,888333372
91133,891363969
91134,880181275
91135,879442685
91136,877214042
91137,879304799
91138,891964131
91139,880866687
91140,891357085
91141,882402774
91142,888639138
91143,878855139
91144,885602369
91145,879384404
91146,891260542
91147,889133950
91148,888954170
91149,891221006
91150,875730279
91151,881695080
91152,878941027
91153,878439337
91154,890115996
91155,878438733
91156,889388658
91157,879361744
91158,880402982
91159,886532314
91160,882404669
91161,877131147
91162,886377686
91163,879544882
91164,879524199
91165,889399265
91166,881277931
91167,874793852
91168,880844369
91169,882915942
91170,881976985
91171,882676098
91172,879253720
91173,879788708
91174,891240868
91175,879052545
91176,891310907
91177,891033773
91178,886833148
91179,879788046
91180,891309767
91181,888445684
91182,884196805
91183,875721348
91184,891250211
91185,884472352
91186,888639939
91187,886608681
91188,878962919
91189,880866446
91190,891033781
91191,891639737
91192,877399133
91193,889729375
91194,891388847
91195,891692657
91196,879380433
91197,879521329
91198,888294707
91199,889737062
91200,884882916
91201,892920423
91202,882676054
91203,893081656
91204,875657802
91205,889828026
91206,877020927
91207,875351837
91208,882386601
91209,883748352
91210,876348318
91211,881954617
91212,876403563
91213,888557197
91214,891374868
91215,884105025
91216,888979547
91217,891035724
91218,879380401
91219,890726264
91220,880175077
91221,893286347
91222,879535392
91223,881515193
91224,883531155
91225,885423632
91226,885075399
91227,880242306
91228,890284857
91229,877103039
91230,879867508
91231,887744065
91232,888891794
91233,881367210
91234,892676072
91235,883700969
91236,891493918
91237,875971568
91238,880158692
91239,877550790
91240,880056547
91241,888479537
91242,891205004
91243,891375260
91244,880829225
91245,880122809
91246,888529180
91247,888639066
91248,891032981
91249,888979007
91250,879459859
91251,891250643
91252,882622505
91253,879445250
91254,880845476
91255,880859199
91256,887839164
91257,877017054
91258,882140205
91259,891033048
91260,883700792
91261,888518104
91262,886131547
91263,885409883
91264,892841118
91265,882386684
91266,886832544
91267,891357106
91268,892958036
91269,891384844
91270,880177906
91271,880845606
91272,880844789
91273,880315080
91274,892336047
91275,875288304
91276,885810330
91277,880844419
91278,891721238
91279,892528427
91280,878761676
91281,882813143
91282,892549583
91283,875965981
91284,885059476
91285,891698951
91286,879183303
91287,889679982
91288,887039271
91289,879438123
91290,891723351
91291,891282355
91292,891451100
91293,890456142
91294,888479369
91295,880135118
91296,877131391
91297,891308199
91298,880416341
91299,879380704
91300,891191469
91301,884119877
91302,884498787
91303,882404572
91304,879447757
91305,887159630
91306,884585547
91307,885075337
91308,882960396
91309,875133633
91310,879457925
91311,875483381
91312,881705843
91313,875048886
91314,880506703
91315,888556600
91316,893047504
91317,891029877
91318,888892300
91319,876538763
91320,886890341
91321,892958137
91322,877132604
91323,880946475
91324,891033525
91325,886194041
91326,886518562
91327,887043040
91328,881725737
91329,876538221
91330,881371660
91331,891544000
91332,889492614
91333,874854383
91334,888907603
91335,885428261
91336,891387077
91337,882912385
91338,883538815
91339,879863969
91340,886132089
91341,879897100
91342,879181694
91343,885754150
91344,886710671
91345,891354225
91346,879794302
91347,874873529
91348,893285557
91349,879451010
91350,883874682
91351,884983556
91352,891281108
91353,882404460
91354,876538465
91355,875353678
91356,882153751
91357,881108971
91358,887916203
91359,891498865
91360,876769436
91361,880117460
91362,880395665
91363,874939230
91364,892611871
91365,892557605
91366,880844420
91367,891204356
91368,886607568
91369,881335492
91370,875303718
91371,878915628
91372,883108498
91373,878585250
91374,891271741
91375,891252140
91376,891628752
91377,892333972
91378,879862327
91379,880174995
91380,880333383
91381,891250449
91382,887160916
91383,877107390
91384,888540187
91385,879446863
91386,881371427
91387,874938850
91388,879897100
91389,875462611
91390,891249903
91391,874829705
91392,891031171
91393,891987497
91394,880756933
91395,888558623
91396,886608802
91397,887037980
91398,891987291
91399,890015374
91400,886985003
91401,891204627
91402,891356500
91403,879370299
91404,891205093
91405,879896756
91406,879448270
91407,878693424
91408,874777735
91409,879861739
91410,879466116
91411,888179713
91412,880159113
91413,892053748
91414,885776056
91415,875240053
91416,880144024
91417,875729107
91418,880416176
91419,879466866
91420,878973971
91421,880845249
91422,874730521
91423,891262724
91424,891350704
91425,891356679
91426,877907834
91427,891448062
91428,883252686
91429,876405943
91430,880660025
91431,887954853
91432,888443974
91433,879860936
91434,890862563
91435,880871128
91436,887425564
91437,891250169
91438,885605866
91439,883713760
91440,886610048
91441,875323051
91442,887043265
91443,887123886
91444,891033560
91445,888639138
91446,879535368
91447,891544680
91448,885191403
91449,880472435
91450,879535574
91451,881421240
91452,881725737
91453,882403299
91454,878886571
91455,891208261
91456,875980670
91457,885156852
91458,883948141
91459,890028509
91460,884461774
91461,885809197
91462,891457978
91463,880174808
91464,879796011
91465,881975243
91466,874854874
91467,892783559
91468,879795867
91469,891260754
91470,883874290
91471,879701326
91472,887067609
91473,879534525
91474,886395565
91475,888478822
91476,875964843
91477,880843361
91478,882063685
91479,891029148
91480,878941005
91481,880474034
91482,878939375
91483,880817818
91484,874786686
91485,883253137
91486,880845206
91487,874939185
91488,875245167
91489,880167066
91490,891195503
91491,880435210
91492,891447835
91493,879562859
91494,884472576
91495,891198441
91496,874984002
91497,876537752
91498,876032399
91499,875129882
91500,880387908
91501,890860334
91502,875506807
91503,881288386
91504,877326086
91505,891928703
91506,885810144
91507,888474285
91508,886629749
91509,890862526
91510,888634801
91511,879310473
91512,893283104
91513,891251153
91514,891696999
91515,878354966
91516,880845658
91517,879177457
91518,880845328
91519,883788900
91520,892719172
91521,891294439
91522,884130995
91523,888204641
91524,880474107
91525,889067216
91526,878962240
91527,889492229
91528,875352679
91529,891299783
91530,876538986
91531,892054508
91532,884471955
91533,877975200
91534,891373086
91535,885690482
91536,886833325
91537,884133194
91538,891036463
91539,881695527
91540,875050723
91541,883512591
91542,892845605
91543,881377532
91544,887160041
91545,878092758
91546,879441586
91547,882955948
91548,884035406
91549,879975718
91550,888640186
91551,880233233
91552,879425706
91553,879535392
91554,891464148
91555,892840807
91556,879448830
91557,880167880
91558,880144071
91559,891199458
91560,879445841
91561,875104340
91562,883710152
91563,886031105
91564,880822060
91565,876033461
91566,874795823
91567,886132139
91568,887063937
91569,879993629
91570,880143680
91571,880054834
91572,885753595
91573,887473605
91574,879197329
91575,885807574
91576,882212039
91577,883950220
91578,877108056
91579,889067076
91580,891387979
91581,880177664
91582,888802176
91583,887643146
91584,886609977
91585,879446806
91586,876762200
91587,888685989
91588,891192285
91589,883948089
91590,886532432
91591,883748527
91592,881697713
91593,889988196
91594,879302944
91595,888979657
91596,891239813
91597,880932449
91598,875501334
91599,879555147
91600,893048115
91601,880757103
91602,883709438
91603,889987073
91604,880333195
91605,877021002
91606,885714431
91607,875980670
91608,881014550
91609,879455040
91610,875295772
91611,892241532
91612,893286501
91613,891196564
91614,880659894
91615,891037069
91616,874815836
91617,879445562
91618,889133377
91619,891249767
91620,882404250
91621,891568895
91622,880843401
91623,891251442
91624,892675424
91625,885428386
91626,889178562
91627,891249794
91628,890687066
91629,891656639
91630,885604299
91631,888204877
91632,879847731
91633,880086820
91634,887769105
91635,884983034
91636,881378620
91637,875483234
91638,885921422
91639,892784942
91640,892838677
91641,878091772
91642,879425432
91643,889289385
91644,882910657
91645,876538185
91646,879371261
91647,875914898
91648,881179293
91649,891369759
91650,891356282
91651,883757874
91652,880406168
91653,879896141
91654,875463351
91655,882211175
91656,879898644
91657,884984329
91658,880469903
91659,874854100
91660,884196469
91661,883789507
91662,877819897
91663,880153099
91664,888685556
91665,885059601
91666,886569012
91667,878887116
91668,877127758
91669,888889129
91670,891194900
91671,891386988
91672,891497793
91673,888444920
91674,880584516
91675,882385034
91676,879993346
91677,879439593
91678,879524713
91679,883948222
91680,881421048
91681,875133458
91682,880332034
91683,884133447
91684,875287615
91685,879535392
91686,879969879
91687,891383987
91688,877534137
91689,892051741
91690,882396869
91691,891205287
91692,879443736
91693,888887739
91694,874836725
91695,877107284
91696,882385705
91697,882388628
91698,880563331
91699,891249109
91700,881696759
91701,891023131
91702,887067126
91703,875744357
91704,883949255
91705,885953804
91706,883701980
91707,888294567
91708,874863269
91709,885411030
91710,881694854
91711,893083179
91712,891386641
91713,879114143
91714,884634938
91715,876696643
91716,888854746
91717,875271312
91718,874854461
91719,886036967
91720,876547813
91721,879948423
91722,879112460
91723,888479654
91724,878972903
91725,880672321
91726,887831486
91727,882360424
91728,879964092
91729,891191157
91730,891308176
91731,884239057
91732,887159012
91733,875637986
91734,891439018
91735,874830550
91736,891190744
91737,888103646
91738,876690021
91739,879270213
91740,879195442
91741,888887944
91742,891755066
91743,882592178
91744,891031203
91745,891499875
91746,892054707
91747,879461015
91748,891281132
91749,888556746
91750,891387953
91751,891988123
91752,887159531
91753,879303409
91754,875722169
91755,888105993
91756,886030051
91757,889731593
91758,891656237
91759,887229386
91760,885547909
91761,881625708
91762,891717963
91763,891478851
91764,892151064
91765,887472965
91766,887159321
91767,889396330
91768,879993314
91769,880845451
91770,877564076
91771,885849140
91772,879222238
91773,880472124
91774,875653168
91775,880242848
91776,879640084
91777,891383836
91778,875261261
91779,878739355
91780,887161171
91781,882054049
91782,889299290
91783,875978994
91784,874938878
91785,880869396
91786,880178131
91787,876535544
91788,880174926
91789,876032072
91790,891031403
91791,882678484
91792,880167918
91793,880499050
91794,884634911
91795,887938277
91796,881378971
91797,877106505
91798,877534216
91799,891250060
91800,888351623
91801,891369798
91802,878939876
91803,879647064
91804,875349968
91805,888639222
91806,889731592
91807,884050879
91808,883250168
91809,874815593
91810,888639117
91811,888729735
91812,879902161
91813,884058809
91814,891561673
91815,891299877
91816,884882528
91817,883405554
91818,882157545
91819,886367874
91820,891281710
91821,880843906
91822,880152426
91823,888733415
91824,888555897
91825,888557520
91826,886030805
91827,879445956
91828,879970974
91829,891696864
91830,890333094
91831,892053644
91832,888538269
91833,875980209
91834,891956803
91835,883949986
91836,891455565
91837,888192689
91838,891282503
91839,886029841
91840,879270213
91841,888639093
91842,877634955
91843,879454235
91844,877547004
91845,876350998
91846,879787770
91847,891036630
91848,875374032
91849,875427021
91850,891195298
91851,877226130
91852,874862967
91853,883709884
91854,880475435
91855,882960718
91856,883949771
91857,879283322
91858,891988521
91859,891307224
91860,875289611
91861,888639269
91862,883427904
91863,875043826
91864,876031573
91865,887064248
91866,875373416
91867,885544739
91868,877756647
91869,891249146
91870,891387501
91871,891988672
91872,883789664
91873,874788755
91874,880844058
91875,892528062
91876,884472743
91877,881000751
91878,880116023
91879,875961998
91880,892334267
91881,888640305
91882,876548886
91883,880829226
91884,876859277
91885,891204921
91886,893264023
91887,888267560
91888,887037980
91889,879441000
91890,879114143
91891,891397571
91892,880178158
91893,893082893
91894,891354947
91895,878438357
91896,891018339
91897,885828732
91898,884748774
91899,884497546
91900,879191938
91901,880659482
91902,876536241
91903,891695743
91904,878693871
91905,887159895
91906,888733387
91907,891385876
91908,889362833
91909,881001249
91910,882956419
91911,883194737
91912,887039329
91913,882961000
91914,891696823
91915,892959087
91916,880078090
91917,877533625
91918,885427952
91919,881978259
91920,880160008
91921,882397271
91922,889066880
91923,892054324
91924,879384471
91925,877907781
91926,882813797
91927,879304722
91928,887160554
91929,888906516
91930,889334248
91931,883789590
91932,891397948
91933,891692168
91934,886833325
91935,892529185
91936,879466771
91937,881421309
91938,886568429
91939,876245880
91940,883949046
91941,880410599
91942,881977229
91943,879522445
91944,882404851
91945,880061578
91946,891629077
91947,882384589
91948,891036883
91949,888786969
91950,890862917
91951,891353196
91952,890862648
91953,880175157
91954,882403221
91955,875921051
91956,889428642
91957,882813074
91958,880153207
91959,877807873
91960,877386923
91961,891383674
91962,886831820
91963,882510269
91964,879304410
91965,890460826
91966,879975613
91967,879993886
91968,886367474
91969,888453145
91970,882163730
91971,885602482
91972,883713348
91973,874948703
91974,879741196
91975,881957054
91976,880470258
91977,888185677
91978,880158692
91979,879304980
91980,888633011
91981,879462007
91982,879460393
91983,888700566
91984,883428083
91985,880416137
91986,878919083
91987,888632615
91988,876017533
91989,876539156
91990,883975558
91991,891218060
91992,883489668
91993,879536659
91994,891452817
91995,888539962
91996,880180650
91997,888633310
